,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,administrative_area_level_1,administrative_area_level_2,population,iso_alpha_3,iso_alpha_2,key_jhu_csse,key_gadm
0,2020-02-25,1,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
1,2020-02-26,1,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
2,2020-02-27,1,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
3,2020-02-28,2,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
4,2020-02-29,2,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
5,2020-03-01,2,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
6,2020-03-02,2,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
7,2020-03-03,2,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
8,2020-03-04,3,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
9,2020-03-05,6,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
10,2020-03-06,10,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
11,2020-03-07,13,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
12,2020-03-08,16,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
13,2020-03-09,16,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
14,2020-03-10,19,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
15,2020-03-11,30,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
16,2020-03-12,46,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
17,2020-03-13,56,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
18,2020-03-14,65,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
19,2020-03-15,136,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
20,2020-03-16,152,0,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
21,2020-03-17,164,1,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
22,2020-03-18,241,4,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
23,2020-03-19,286,5,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
24,2020-03-20,396,9,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
25,2020-03-21,459,15,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
26,2020-03-22,631,22,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
27,2020-03-23,745,30,,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
28,2020-03-24,810,40,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
29,2020-03-25,862,48,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
30,2020-03-26,1053,58,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
31,2020-03-27,1223,68,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
32,2020-03-28,1406,84,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
33,2020-03-29,1451,98,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
34,2020-03-30,1517,113,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
35,2020-03-31,2339,136,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
36,2020-04-01,2981,164,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
37,2020-04-02,3506,188,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
38,2020-04-03,4048,219,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
39,2020-04-04,4466,260,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
40,2020-04-05,4620,275,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
41,2020-04-06,4866,304,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
42,2020-04-07,5682,371,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
43,2020-04-08,6708,428,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
44,2020-04-09,7480,496,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
45,2020-04-10,8216,540,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
46,2020-04-11,8419,560,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
47,2020-04-12,8755,588,1.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
48,2020-04-13,8895,608,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
49,2020-04-14,9371,695,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
50,2020-04-15,11043,778,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
51,2020-04-16,11568,853,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
52,2020-04-17,12841,928,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
53,2020-04-18,13894,991,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
54,2020-04-19,14267,1015,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
55,2020-04-20,14580,1037,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
56,2020-04-21,15385,1093,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
57,2020-04-22,15914,1134,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
58,2020-04-23,16740,1345,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
59,2020-04-24,17826,1512,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
60,2020-04-25,20004,1667,1524.0,,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
61,2020-04-26,20715,1700,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
62,2020-04-27,21696,1825,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
63,2020-04-28,24041,2049,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
64,2020-04-29,26158,2247,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
65,2020-04-30,28698,2375,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
66,2020-05-01,30374,2511,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
67,2020-05-02,31174,2586,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
68,2020-05-03,31772,2627,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
69,2020-05-04,32187,2654,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
70,2020-05-05,34053,2851,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
71,2020-05-06,37853,3045,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
72,2020-05-07,39928,3206,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
73,2020-05-08,41830,3416,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
74,2020-05-09,44411,3608,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
75,2020-05-10,45444,3709,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
76,2020-05-11,46131,3743,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
77,2020-05-12,47719,3949,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
78,2020-05-13,51097,4118,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
79,2020-05-14,54286,4315,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
80,2020-05-15,58378,4501,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
81,2020-05-16,61183,4688,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
82,2020-05-17,62345,4782,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
83,2020-05-18,63066,4823,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
84,2020-05-19,65995,5147,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
85,2020-05-20,69859,5363,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
86,2020-05-21,73739,5558,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
87,2020-05-22,76871,5773,1524.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
88,2020-05-23,80558,6045,15296.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
89,2020-05-24,82161,6163,16494.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
90,2020-05-25,83625,6220,16814.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
91,2020-05-26,86017,6423,17589.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
92,2020-05-27,89483,6712,18245.0,35600.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
93,2020-05-28,95865,6980,18955.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
94,2020-05-29,101556,7275,19665.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
95,2020-05-30,107142,7532,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
96,2020-05-31,109698,7615,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
97,2020-06-01,111296,7667,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
98,2020-06-02,118295,7994,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
99,2020-06-03,123483,8276,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
100,2020-06-04,129200,8561,49295.0,87463.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
101,2020-06-05,134565,8842,49295.0,136612.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
102,2020-06-06,140549,9058,49295.0,136612.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
103,2020-06-07,143073,9145,49295.0,136612.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
104,2020-06-08,144593,9188,49295.0,136612.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
105,2020-06-09,150138,9522,49295.0,146788.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
106,2020-06-10,156316,9862,49295.0,146788.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
107,2020-06-11,162520,10145,49295.0,146788.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
108,2020-06-12,167900,10368,49295.0,146788.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
109,2020-06-13,172875,10581,49295.0,147101.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
110,2020-06-14,178202,10694,49295.0,147101.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
111,2020-06-15,181460,10767,49295.0,147101.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
112,2020-06-16,190285,11132,49295.0,147101.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
113,2020-06-17,191517,11521,49295.0,169338.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
114,2020-06-18,192628,11846,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
115,2020-06-19,211658,12232,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
116,2020-06-20,215793,12494,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
117,2020-06-21,219185,12588,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
118,2020-06-22,221973,12634,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
119,2020-06-23,229475,13068,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
120,2020-06-24,238822,13352,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
121,2020-06-25,248587,13759,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
122,2020-06-26,258508,13966,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
123,2020-06-27,265581,14263,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
124,2020-06-28,271737,14338,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
125,2020-06-29,275145,14398,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
126,2020-06-30,281380,14763,49295.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
127,2020-07-01,289935,15030,157845.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
128,2020-07-02,302179,15351,162851.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
129,2020-07-03,310702,15694,162851.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
130,2020-07-04,312530,15996,174289.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
131,2020-07-05,320179,16078,175439.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
132,2020-07-06,323070,16134,176494.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
133,2020-07-07,332708,16475,194958.0,602384.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
134,2020-07-08,341365,16788,199005.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
135,2020-07-09,349715,17118,202967.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
136,2020-07-10,359110,17442,204531.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
137,2020-07-11,366890,17702,211777.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
138,2020-07-12,371997,17848,220974.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
139,2020-07-13,374607,17907,230680.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
140,2020-07-14,386607,18324,240184.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
141,2020-07-15,393176,18640,246941.0,1000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
142,2020-07-16,402048,19038,252699.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
143,2020-07-17,407415,19377,255768.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
144,2020-07-18,412027,19647,255768.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
145,2020-07-19,415049,19732,270203.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
146,2020-07-20,416434,19788,282391.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
147,2020-07-21,422669,20171,290346.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
148,2020-07-22,439446,20532,299647.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
149,2020-07-23,452007,20894,302176.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
150,2020-07-24,463218,21206,311502.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
151,2020-07-25,479481,21517,319848.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
152,2020-07-26,483982,21606,328109.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
153,2020-07-27,487654,21676,337434.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
154,2020-07-28,500301,22059,337434.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
155,2020-07-29,514197,22389,344501.0,1158851.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
156,2020-07-30,529006,22710,349287.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
157,2020-07-31,542304,22997,351610.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
158,2020-08-01,552318,23236,363371.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
159,2020-08-02,558685,23317,369859.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
160,2020-08-03,560218,23365,378683.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
161,2020-08-04,575589,23702,383713.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
162,2020-08-05,585265,24109,387918.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
163,2020-08-06,598670,24448,390601.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
164,2020-08-07,608379,24735,391699.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
165,2020-08-08,621731,25016,397653.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
166,2020-08-09,627126,25114,414332.0,1788225.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
167,2020-08-10,628415,25151,426856.0,2276347.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
168,2020-08-11,639562,25571,437647.0,2276347.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
169,2020-08-12,655181,25869,453612.0,2276347.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
170,2020-08-13,674455,26324,457758.0,2276347.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
171,2020-08-14,686122,26613,461041.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
172,2020-08-15,697530,26780,473521.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
173,2020-08-16,699493,26852,487345.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
174,2020-08-17,702665,26899,502107.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
175,2020-08-18,711530,27315,514989.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
176,2020-08-19,721377,27591,524727.0,3034650.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
177,2020-08-20,730828,27905,530780.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
178,2020-08-21,735960,28155,532063.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
179,2020-08-22,749244,28392,547197.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
180,2020-08-23,754129,28467,556798.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
181,2020-08-24,756480,28505,570165.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
182,2020-08-25,765670,28912,579467.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
183,2020-08-26,776135,29194,592537.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
184,2020-08-27,784453,29415,597711.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
185,2020-08-28,796209,29694,598721.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
186,2020-08-29,801422,29944,609618.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
187,2020-08-30,803404,29978,625203.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
188,2020-08-31,804342,30014,644441.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
189,2020-09-01,814375,30375,655747.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
190,2020-09-02,826331,30673,666857.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
191,2020-09-03,837978,30905,668588.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
192,2020-09-04,845016,31091,671574.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
193,2020-09-05,853085,31313,680217.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
194,2020-09-06,855722,31353,690024.0,3049073.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
195,2020-09-07,857330,31377,699451.0,4000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
196,2020-09-08,858783,31430,704530.0,4000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
197,2020-09-09,866576,31821,717423.0,4000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
198,2020-09-10,874754,32104,722025.0,4000000.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
199,2020-09-11,882809,32338,724142.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
200,2020-09-12,890690,32567,733103.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
201,2020-09-13,892257,32606,743529.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
202,2020-09-14,893349,32642,751811.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
203,2020-09-15,901271,32963,763246.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
204,2020-09-16,909428,33253,768169.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
205,2020-09-17,916821,33472,768169.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
206,2020-09-18,924532,33678,770664.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
207,2020-09-19,931673,33927,780448.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
208,2020-09-20,935300,33952,792379.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
209,2020-09-21,937332,33984,803994.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
210,2020-09-22,945422,34266,803994.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
211,2020-09-23,951973,34492,818593.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
212,2020-09-24,958240,34677,821045.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
213,2020-09-25,964921,34877,822453.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
214,2020-09-26,970888,35063,823720.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
215,2020-09-27,972237,35108,831568.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
216,2020-09-28,973142,35125,839142.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
217,2020-09-29,979519,35391,847418.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
218,2020-09-30,985628,35622,855068.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
219,2020-10-01,991725,35804,856453.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
220,2020-10-02,997333,35956,857393.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
221,2020-10-03,1003429,36136,865135.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
222,2020-10-04,1003902,36178,873250.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
223,2020-10-05,1004579,36220,880601.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
224,2020-10-06,1010839,36490,888042.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
225,2020-10-07,1016755,36669,895004.0,4264903.0,,,,Brazil,São Paulo,46289333,BRA,BR,BRSP,BRA.25_1
